msa_match_key,msa_name,indian_pop,indian_pop_cagr,advanced_degrees,advanced_degree_cagr,median_home_value,median_income,indian_pop_hybrid,msa_name_zillow,price_start,price_end,appreciation_pct,appreciation_cagr,algorithm_score,algorithm_rank
lawrence,"Lawrence, KS Metro Area",62,39.172881070794176,14485,4.563624353063589,192800,55832.0,70.21314648499494,"Lawrence, KS",198239.65581780733,297225.2531324304,49.932288727133376,8.437384556229578,70.21314648499494,225.0
lawrenceburg,"Lawrenceburg, TN Micro Area",0,0.0,1124,3.020676843296588,103200,41553.0,0.0,"Lawrenceburg, TN",131487.7068650696,223506.27813316052,69.98264207506392,11.193887754552257,0.0,1022.0
kokomo,"Kokomo, IN Metro Area",42,175.89241763811202,3633,3.9327204104933955,106300,50869.0,285.5172421174365,"Kokomo, IN",107209.11946251302,161034.31157317795,50.20579627975172,8.476918170119752,285.5172421174365,58.0
laconia,"Laconia, NH Micro Area",0,-100.0,4511,6.371287270001846,222300,68368.0,-0.0,"Laconia, NH",250712.1004399406,454799.56454396015,81.4031168602928,12.649417135657703,-0.0,1022.0
la crosse,"La Crosse-Onalaska, WI-MN Metro Area",33,-7.724115558366041,8606,4.239907544910859,167200,56098.0,-11.729177148606505,"La Crosse, WI",202735.67956691905,292503.142361024,44.27807822770262,7.606887513918115,-11.729177148606505,1570.0
lafayette,"Lafayette, LA Metro Area",104,31.247740603256524,17553,3.6459792801415425,151700,50486.0,63.02773457452859,"Lafayette, LA",181078.83852078844,199129.94030865896,9.968642352318934,1.9186758733605869,63.02773457452859,231.5
lafayette,"Lafayette, LA Metro Area",104,31.247740603256524,17553,3.6459792801415425,151700,50486.0,63.02773457452859,"Lafayette, IN",160526.59146992027,250035.57699334525,55.75960014088839,9.267489440247335,63.02773457452859,231.5
lafayette,"Lafayette-West Lafayette, IN Metro Area",90,25.07242180067484,16377,1.2776132382352312,143500,52034.0,48.997592497472034,"Lafayette, LA",181078.83852078844,199129.94030865896,9.968642352318934,1.9186758733605869,48.997592497472034,273.5
lafayette,"Lafayette-West Lafayette, IN Metro Area",90,25.07242180067484,16377,1.2776132382352312,143500,52034.0,48.997592497472034,"Lafayette, IN",160526.59146992027,250035.57699334525,55.75960014088839,9.267489440247335,48.997592497472034,273.5
lafayette,"Lafayette, LA Metro Area",104,-6.442945674661804,17553,6.330106930111934,151700,50486.0,-12.99563622908373,"Lafayette, LA",181078.83852078844,199129.94030865896,9.968642352318934,1.9186758733605869,-12.99563622908373,1579.5
lafayette,"Lafayette, LA Metro Area",104,-6.442945674661804,17553,6.330106930111934,151700,50486.0,-12.99563622908373,"Lafayette, IN",160526.59146992027,250035.57699334525,55.75960014088839,9.267489440247335,-12.99563622908373,1579.5
lafayette,"Lafayette-West Lafayette, IN Metro Area",90,-10.844885350224354,16377,3.900407136308237,143500,52034.0,-21.193535961404216,"Lafayette, LA",181078.83852078844,199129.94030865896,9.968642352318934,1.9186758733605869,-21.193535961404216,1649.5
lafayette,"Lafayette-West Lafayette, IN Metro Area",90,-10.844885350224354,16377,3.900407136308237,143500,52034.0,-21.193535961404216,"Lafayette, IN",160526.59146992027,250035.57699334525,55.75960014088839,9.267489440247335,-21.193535961404216,1649.5
la grande,"La Grande, OR Micro Area",0,0.0,1078,-0.7912687022405551,181800,48617.0,0.0,"La Grande, OR",189983.9417097488,292576.3114675682,54.000548064507825,9.01956712690708,0.0,1022.0
lagrange,"LaGrange, GA Micro Area",0,0.0,2614,-0.165226533800078,129200,43850.0,0.0,"LaGrange, GA",116247.31344738706,185981.83086701957,59.988067983346546,9.854415776395719,0.0,1022.0
lake charles,"Lake Charles, LA Metro Area",62,0.0,8050,6.426510278335362,147800,49566.0,0.0,"Lake Charles, LA",213053.92994681824,195346.63205971135,-8.311181066468443,-1.7204236530382944,0.0,1022.0
lake city,"Lake City, FL Micro Area",0,-100.0,1997,-4.433133082196383,117800,44491.0,-0.0,"Lake City, FL",151407.43023729778,256019.9287590588,69.09337167786546,11.077300549946024,-0.0,1022.0
lake havasu city,"Lake Havasu City-Kingman, AZ Metro Area",11,-13.506941493716852,5355,1.4411202626994912,151100,43266.0,-14.06603007041684,"Lake Havasu City, AZ",214406.8028359917,342650.4983378367,59.813258630577934,9.830399013010215,-14.06603007041684,1588.0
lakeland,"Lakeland-Winter Haven, FL Metro Area",385,-3.3169423346021465,26417,5.682076103649791,135400,48500.0,-8.575824148158095,"Lakeland, FL",185975.82772486875,314862.4384015294,69.30288320444231,11.104812508913287,-8.575824148158095,1549.0
lamesa,"Lamesa, TX Micro Area",0,0.0,211,-3.3899739315789823,67300,44657.0,0.0,"Lamesa, TX",93329.59986738228,97258.86292571232,4.210093115060376,0.8281866787675174,0.0,1022.0
lancaster,"Lancaster, PA Metro Area",117,52.4838939608516,29953,4.748967313305785,200400,63823.0,108.54644745921804,"Lancaster, PA",230599.8738404122,343685.0616690725,49.039570553677514,8.307945586452803,108.54644745921804,171.0
lansing,"Lansing-East Lansing, MI Metro Area",395,16.316446182758405,36813,3.357230356032437,144000,56014.0,42.36723676909592,"Lansing, MI",150084.50976574325,217246.68669051808,44.74957277709986,7.677126693704661,42.36723676909592,294.0
laramie,"Laramie, WY Micro Area",34,2.041377547933698,4205,3.135709435070666,226900,46865.0,3.1263266763838744,"Laramie, WY",233792.1843073341,335132.38724441885,43.34627491390681,7.467533714909913,3.1263266763838744,533.0
lawton,"Lawton, OK Metro Area",70,-24.398976489407033,6089,9.600216572903864,122300,52194.0,-45.01850369895885,"Lawton, OK",100852.0504881086,140265.5123231566,39.08047644474539,6.820162413875863,-45.01850369895885,1844.0
lebanon,"Lebanon, MO Micro Area",0,0.0,726,-9.669697751348094,114400,46192.0,0.0,"Lebanon, PA",183060.41051962937,272468.54131027195,48.840779137800226,8.279037577432113,0.0,1022.0
lebanon,"Lebanon, MO Micro Area",0,0.0,726,-9.669697751348094,114400,46192.0,0.0,"Lebanon, MO",134502.3812445032,214273.68489364677,59.308469419684464,9.76092870619738,0.0,1022.0
lebanon,"Lebanon, PA Metro Area",53,0.0,6042,83.05495828392951,169200,59114.0,0.0,"Lebanon, PA",183060.41051962937,272468.54131027195,48.840779137800226,8.279037577432113,0.0,1022.0
lebanon,"Lebanon, PA Metro Area",53,0.0,6042,83.05495828392951,169200,59114.0,0.0,"Lebanon, MO",134502.3812445032,214273.68489364677,59.308469419684464,9.76092870619738,0.0,1022.0
lebanon,"Lebanon, MO Micro Area",0,-100.0,726,-49.99425947182097,114400,46192.0,-0.0,"Lebanon, PA",183060.41051962937,272468.54131027195,48.840779137800226,8.279037577432113,-0.0,1022.0
lebanon,"Lebanon, MO Micro Area",0,-100.0,726,-49.99425947182097,114400,46192.0,-0.0,"Lebanon, MO",134502.3812445032,214273.68489364677,59.308469419684464,9.76092870619738,-0.0,1022.0
lebanon,"Lebanon, PA Metro Area",53,106.71637144162105,6042,1.336965763107778,169200,59114.0,184.00846416814193,"Lebanon, PA",183060.41051962937,272468.54131027195,48.840779137800226,8.279037577432113,184.00846416814193,103.5
lebanon,"Lebanon, PA Metro Area",53,106.71637144162105,6042,1.336965763107778,169200,59114.0,184.00846416814193,"Lebanon, MO",134502.3812445032,214273.68489364677,59.308469419684464,9.76092870619738,184.00846416814193,103.5
levelland,"Levelland, TX Micro Area",0,0.0,549,-0.12113882239859208,88800,48116.0,0.0,"Levelland, TX",135017.07823978466,162513.83782695283,20.365393730662042,3.7768127228748893,0.0,1022.0
lewisburg,"Lewisburg, PA Micro Area",0,0.0,3233,15.855610952045973,180200,56026.0,0.0,"Lewisburg, PA",181199.34882428191,251166.94158612788,38.6136005542145,6.748349517853591,0.0,1022.0
lewisburg,"Lewisburg, PA Micro Area",0,0.0,3233,15.855610952045973,180200,56026.0,0.0,"Lewisburg, TN",186360.60380894243,305314.81732415804,63.83012883837183,10.37704285217771,0.0,1022.0
lewisburg,"Lewisburg, TN Micro Area",0,0.0,686,-30.89811802409581,124700,49370.0,0.0,"Lewisburg, PA",181199.34882428191,251166.94158612788,38.6136005542145,6.748349517853591,0.0,1022.0
lewisburg,"Lewisburg, TN Micro Area",0,0.0,686,-30.89811802409581,124700,49370.0,0.0,"Lewisburg, TN",186360.60380894243,305314.81732415804,63.83012883837183,10.37704285217771,0.0,1022.0
lewisburg,"Lewisburg, PA Micro Area",0,0.0,3233,84.83260363022589,180200,56026.0,0.0,"Lewisburg, PA",181199.34882428191,251166.94158612788,38.6136005542145,6.748349517853591,0.0,1022.0
lewisburg,"Lewisburg, PA Micro Area",0,0.0,3233,84.83260363022589,180200,56026.0,0.0,"Lewisburg, TN",186360.60380894243,305314.81732415804,63.83012883837183,10.37704285217771,0.0,1022.0
lewisburg,"Lewisburg, TN Micro Area",0,0.0,686,10.24309186580139,124700,49370.0,0.0,"Lewisburg, PA",181199.34882428191,251166.94158612788,38.6136005542145,6.748349517853591,0.0,1022.0
lewisburg,"Lewisburg, TN Micro Area",0,0.0,686,10.24309186580139,124700,49370.0,0.0,"Lewisburg, TN",186360.60380894243,305314.81732415804,63.83012883837183,10.37704285217771,0.0,1022.0
lewiston,"Lewiston, ID-WA Metro Area",6,0.0,2114,-0.9437444173257314,181400,52056.0,0.0,"Lewiston, ME",170843.78780465308,304588.6872186999,78.28490642397486,12.25945138604947,0.0,1022.0
lewiston,"Lewiston, ID-WA Metro Area",6,0.0,2114,-0.9437444173257314,181400,52056.0,0.0,"Lewiston, ID",217401.34158377312,346047.9136820804,59.1746909936776,9.742488281750683,0.0,1022.0
lewiston,"Lewiston-Auburn, ME Metro Area",3,0.0,4424,26.702529618726633,153500,51412.0,0.0,"Lewiston, ME",170843.78780465308,304588.6872186999,78.28490642397486,12.25945138604947,0.0,1022.0
lewiston,"Lewiston-Auburn, ME Metro Area",3,0.0,4424,26.702529618726633,153500,51412.0,0.0,"Lewiston, ID",217401.34158377312,346047.9136820804,59.1746909936776,9.742488281750683,0.0,1022.0
lewiston,"Lewiston, ID-WA Metro Area",6,-27.887521484629584,2114,-19.000923368729904,181400,52056.0,-21.700709713365235,"Lewiston, ME",170843.78780465308,304588.6872186999,78.28490642397486,12.25945138604947,-21.700709713365235,1654.0
lewiston,"Lewiston, ID-WA Metro Area",6,-27.887521484629584,2114,-19.000923368729904,181400,52056.0,-21.700709713365235,"Lewiston, ID",217401.34158377312,346047.9136820804,59.1746909936776,9.742488281750683,-21.700709713365235,1654.0
lewiston,"Lewiston-Auburn, ME Metro Area",3,-42.764287872333405,4424,3.605651612759453,153500,51412.0,-20.403750686840556,"Lewiston, ME",170843.78780465308,304588.6872186999,78.28490642397486,12.25945138604947,-20.403750686840556,1644.5
lewiston,"Lewiston-Auburn, ME Metro Area",3,-42.764287872333405,4424,3.605651612759453,153500,51412.0,-20.403750686840556,"Lewiston, ID",217401.34158377312,346047.9136820804,59.1746909936776,9.742488281750683,-20.403750686840556,1644.5
lewistown,"Lewistown, PA Micro Area",20,22.052244447028492,1013,1.5961942222267655,109900,47526.0,28.690631497298533,"Lewistown, PA",110043.51690278108,166965.98458831498,51.72723417756864,8.695786219816126,28.690631497298533,367.5
lexington,"Lexington, NE Micro Area",0,0.0,671,-1.1645891661179464,101600,54909.0,0.0,"Lexington, KY",191260.04875814987,290731.26879396226,52.00836279279353,8.736035913581986,0.0,1022.0
lexington,"Lexington, NE Micro Area",0,0.0,671,-1.1645891661179464,101600,54909.0,0.0,"Lexington, NE",137440.8167332145,194987.3367938189,41.87003644798442,7.245267315221682,0.0,1022.0
lexington,"Lexington-Fayette, KY Metro Area",107,0.0,41344,290.36951562528037,174300,56385.0,0.0,"Lexington, KY",191260.04875814987,290731.26879396226,52.00836279279353,8.736035913581986,0.0,1022.0
lexington,"Lexington-Fayette, KY Metro Area",107,0.0,41344,290.36951562528037,174300,56385.0,0.0,"Lexington, NE",137440.8167332145,194987.3367938189,41.87003644798442,7.245267315221682,0.0,1022.0
lexington,"Lexington, NE Micro Area",0,-100.0,671,-73.94321321476221,101600,54909.0,-0.0,"Lexington, KY",191260.04875814987,290731.26879396226,52.00836279279353,8.736035913581986,-0.0,1022.0
lexington,"Lexington, NE Micro Area",0,-100.0,671,-73.94321321476221,101600,54909.0,-0.0,"Lexington, NE",137440.8167332145,194987.3367938189,41.87003644798442,7.245267315221682,-0.0,1022.0
lexington,"Lexington-Fayette, KY Metro Area",107,-29.548953212313478,41344,2.9163044933432802,174300,56385.0,-59.96616629664824,"Lexington, KY",191260.04875814987,290731.26879396226,52.00836279279353,8.736035913581986,-59.96616629664824,1898.5
lexington,"Lexington-Fayette, KY Metro Area",107,-29.548953212313478,41344,2.9163044933432802,174300,56385.0,-59.96616629664824,"Lexington, NE",137440.8167332145,194987.3367938189,41.87003644798442,7.245267315221682,-59.96616629664824,1898.5
liberal,"Liberal, KS Micro Area",0,-100.0,306,-5.879306010379293,98200,47025.0,-0.0,"Liberal, KS",102775.98620641368,133611.84081256992,30.00297612734748,5.387877734542701,-0.0,1022.0
lima,"Lima, OH Metro Area",8,-20.62994740159002,4186,1.2572745088068826,113500,50552.0,-18.63069893054641,"Lima, OH",108546.62677024333,163580.00716530913,50.70022167667443,8.548238007734676,-18.63069893054641,1625.0
lincoln,"Lincoln, IL Micro Area",2,-20.62994740159002,1073,6.511275473321798,102900,57899.0,-6.210232976848804,"Lincoln, NE",189767.75476318967,271072.44890243124,42.844314747097755,7.392163580767441,-6.210232976848804,1529.0
lincoln,"Lincoln, IL Micro Area",2,-20.62994740159002,1073,6.511275473321798,102900,57899.0,-6.210232976848804,"Lincoln, IL",99800.69666514116,121862.69637829256,22.106057823599645,4.075245035675912,-6.210232976848804,1529.0
lincoln,"Lincoln, NE Metro Area",437,378.05054232343025,23570,198.2969907986027,167500,58478.0,998.2354392416185,"Lincoln, NE",189767.75476318967,271072.44890243124,42.844314747097755,7.392163580767441,998.2354392416185,15.5
lincoln,"Lincoln, NE Metro Area",437,378.05054232343025,23570,198.2969907986027,167500,58478.0,998.2354392416185,"Lincoln, IL",99800.69666514116,121862.69637829256,22.106057823599645,4.075245035675912,998.2354392416185,15.5
lincoln,"Lincoln, IL Micro Area",2,-78.16048838159253,1073,-62.78838471797419,102900,57899.0,-23.52865147860545,"Lincoln, NE",189767.75476318967,271072.44890243124,42.844314747097755,7.392163580767441,-23.52865147860545,1680.5
lincoln,"Lincoln, IL Micro Area",2,-78.16048838159253,1073,-62.78838471797419,102900,57899.0,-23.52865147860545,"Lincoln, IL",99800.69666514116,121862.69637829256,22.106057823599645,4.075245035675912,-23.52865147860545,1680.5
lincoln,"Lincoln, NE Metro Area",437,31.540676003882375,23570,4.215378250388846,167500,58478.0,83.28256949774983,"Lincoln, NE",189767.75476318967,271072.44890243124,42.844314747097755,7.392163580767441,83.28256949774983,207.5
lincoln,"Lincoln, NE Metro Area",437,31.540676003882375,23570,4.215378250388846,167500,58478.0,83.28256949774983,"Lincoln, IL",99800.69666514116,121862.69637829256,22.106057823599645,4.075245035675912,83.28256949774983,207.5
little rock,"Little Rock-North Little Rock-Conway, AR Metro Area",293,5.0144429655824885,44838,4.376520186308319,150500,53008.0,12.369966985907878,"Little Rock, AR",157779.05115361468,213474.1836215117,35.29944695488876,6.232940861336278,12.369966985907878,465.0
lock haven,"Lock Haven, PA Micro Area",4,0.0,1512,7.3268652061029504,130900,49234.0,0.0,"Lock Haven, PA",137525.02156654725,177140.25620725533,28.805837795516066,5.193065014889564,0.0,1022.0
logan,"Logan, UT-ID Metro Area",159,106.71637144162105,7267,2.4096909604793826,216200,56800.0,234.9251132094977,"Logan, UT",259442.14756159284,440746.37238229526,69.882332737652,11.180761215502756,234.9251132094977,79.0
logan,"Logan, WV Micro Area",0,-100.0,821,-50.49256933802128,90100,38123.0,-0.0,"Logan, UT",259442.14756159284,440746.37238229526,69.882332737652,11.180761215502756,-0.0,1022.0
logan,"Logan, UT-ID Metro Area",159,143.59487470008588,7267,132.26069551039407,216200,56800.0,316.1093442319246,"Logan, UT",259442.14756159284,440746.37238229526,69.882332737652,11.180761215502756,316.1093442319246,47.0
logan,"Logan, WV Micro Area",0,-100.0,821,12.280685261721835,90100,38123.0,-0.0,"Logan, UT",259442.14756159284,440746.37238229526,69.882332737652,11.180761215502756,-0.0,1022.0
logansport,"Logansport, IN Micro Area",0,0.0,1080,-1.2929892865759962,85500,47545.0,0.0,"Logansport, IN",93387.98504293112,146847.99783286836,57.24506505345555,9.475113696310844,0.0,1022.0
london,"London, KY Micro Area",0,0.0,4801,6.264381351979087,95900,35604.0,0.0,"London, KY",104404.1458414196,151338.06364921285,44.954074792280394,7.707534736333321,0.0,1022.0
longview,"Longview, TX Metro Area",28,-12.64195352637011,6961,2.5263389601621666,126700,49958.0,-18.294904577541594,"Longview, TX",153604.344913564,209823.92761126257,36.600255500151604,6.436430721441155,-18.294904577541594,1622.5
longview,"Longview, TX Metro Area",28,-12.64195352637011,6961,2.5263389601621666,126700,49958.0,-18.294904577541594,"Longview, WA",257909.4143525618,402291.31638065114,55.981633082505276,9.29862352178965,-18.294904577541594,1622.5
longview,"Longview, WA Metro Area",21,-20.62994740159002,4105,-14.022932996777815,197000,51752.0,-27.277314503728206,"Longview, TX",153604.344913564,209823.92761126257,36.600255500151604,6.436430721441155,-27.277314503728206,1728.5
longview,"Longview, WA Metro Area",21,-20.62994740159002,4105,-14.022932996777815,197000,51752.0,-27.277314503728206,"Longview, WA",257909.4143525618,402291.31638065114,55.981633082505276,9.29862352178965,-27.277314503728206,1728.5
manitowoc,"Manitowoc, WI Micro Area",0,-100.0,2677,0.6176886741499521,127200,53489.0,-0.0,"Manitowoc, WI",132827.61357838902,212251.85121913976,59.79497447936761,9.82788577030762,-0.0,1022.0
mankato,"Mankato-North Mankato, MN Metro Area",16,58.74010519681994,5730,5.5992513167154145,179500,58691.0,70.73013445080203,"Mankato, MN",197944.60973727528,273461.87092909095,38.15070351854843,6.676957341287815,70.73013445080203,224.0
mansfield,"Mansfield, OH Metro Area",58,74.05176678703509,4406,5.259389405640613,105600,47346.0,130.58495852505186,"Mansfield, OH",101127.80949570949,165207.51329078525,63.36506655747789,10.314306424464469,130.58495852505186,137.0
marietta,"Marietta, OH Micro Area",0,0.0,2273,0.623624135878087,125600,48572.0,0.0,"Marietta, OH",127095.57668405597,165757.625310774,30.419664976088924,5.4553496665487256,0.0,1022.0
marinette,"Marinette, WI-MI Micro Area",20,25.99210498948732,1701,2.7947304270344864,109000,46728.0,33.816508241770435,"Marinette, WI",109687.03531377316,174491.86766212442,59.08157893316117,9.729646113253022,33.816508241770435,335.0
marion,"Marion, IN Micro Area",0,0.0,2658,0.10052783849052727,89500,42593.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, IN Micro Area",0,0.0,2658,0.10052783849052727,89500,42593.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, IN Micro Area",0,0.0,2658,0.10052783849052727,89500,42593.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
marion,"Marion, NC Micro Area",0,0.0,1280,-21.538844705826566,113900,40913.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, NC Micro Area",0,0.0,1280,-21.538844705826566,113900,40913.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, NC Micro Area",0,0.0,1280,-21.538844705826566,113900,40913.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,-7.741001600226527,97500,45464.0,0.0,"Marion, IN",89935.56955653497,130479.47314749644,45.08105501625239,7.726398555206937,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,-7.741001600226527,97500,45464.0,0.0,"Marion, OH",104823.71209485111,157324.03714185572,50.084397888427176,8.459377991144423,0.0,1022.0
marion,"Marion, OH Micro Area",3,0.0,2081,-7.741001600226527,97500,45464.0,0.0,"Marion, NC",160359.33724466,255555.9023052388,59.364528873886236,9.76865242843763,0.0,1022.0
longview,"Longview, TX Metro Area",28,-19.661924527492335,6961,22.822183220856385,126700,49958.0,-28.4539119916051,"Longview, TX",153604.344913564,209823.92761126257,36.600255500151604,6.436430721441155,-28.4539119916051,1739.5
longview,"Longview, TX Metro Area",28,-19.661924527492335,6961,22.822183220856385,126700,49958.0,-28.4539119916051,"Longview, WA",257909.4143525618,402291.31638065114,55.981633082505276,9.29862352178965,-28.4539119916051,1739.5
longview,"Longview, WA Metro Area",21,-27.008014335201846,4105,2.9968609370200294,197000,51752.0,-35.710517666454166,"Longview, TX",153604.344913564,209823.92761126257,36.600255500151604,6.436430721441155,-35.710517666454166,1772.5
longview,"Longview, WA Metro Area",21,-27.008014335201846,4105,2.9968609370200294,197000,51752.0,-35.710517666454166,"Longview, WA",257909.4143525618,402291.31638065114,55.981633082505276,9.29862352178965,-35.710517666454166,1772.5
los alamos,"Los Alamos, NM Micro Area",0,0.0,4954,1.2837840292554414,292200,115248.0,0.0,"Los Alamos, NM",333519.1700246674,525710.285808581,57.625208101141226,9.527994234634395,0.0,1022.0
los angeles,"Los Angeles-Long Beach-Anaheim, CA Metro Area",28797,-0.41668584839008593,844145,3.3840065152321186,579500,69138.0,-1.858146890629818,"Los Angeles, CA",651968.5052229055,910834.1894905908,39.7052437646785,6.915960404628385,-1.858146890629818,1497.0
lubbock,"Lubbock, TX Metro Area",290,27.77946512645586,16619,5.083308883742532,127500,49998.0,68.40409931008878,"Lubbock, TX",162900.476053788,210724.77715101908,29.357987315789046,5.2830965921033535,68.40409931008878,226.0
ludington,"Ludington, MI Micro Area",2,-12.64195352637011,1647,6.800258170113738,137700,49663.0,-3.805607215227446,"Ludington, MI",154503.0549418859,238485.78462701268,54.356679042181824,9.069942767043337,-3.805607215227446,1509.5
lufkin,"Lufkin, TX Micro Area",20,0.0,2420,-1.117788209127446,100600,47714.0,0.0,"Lufkin, TX",131443.0550971616,196663.5674018766,49.61883475433871,8.392005953139247,0.0,1022.0
lumberton,"Lumberton, NC Micro Area",0,0.0,3110,5.9623550133699466,74600,33679.0,0.0,"Lumberton, NC",79383.9470164515,128835.38985071852,62.29400866653649,10.169276534784943,0.0,1022.0
lynchburg,"Lynchburg, VA Metro Area",42,-23.277611634218975,15948,6.016492814627394,167300,52076.0,-37.78536656740386,"Lynchburg, VA",171746.43711420344,263720.94716164627,53.552499599327376,8.956056970923854,-37.78536656740386,1787.0
macomb,"Macomb, IL Micro Area",14,5.272659960939663,2764,1.9553806804649687,94200,43724.0,6.0431434038310705,"Macomb, IL",77101.53109798075,95866.92098144504,24.33854375682527,4.453057106733804,6.0431434038310705,505.0
macon,"Macon-Bibb County, GA Metro Area",67,-17.193531170761656,11752,4.483896664312237,119200,42531.0,-31.3966740403791,"Macon, GA",114266.59620628298,185884.7420565834,62.676362321154436,10.221137950639303,-31.3966740403791,1755.0
madera,"Madera, CA Metro Area",50,77.10976153043516,3460,4.99857247378781,235200,52884.0,131.0071718817128,"Madera, CA",263843.4620445203,397880.56446214626,50.80175244024385,8.562860436970166,131.0071718817128,136.0
madison,"Madison, IN Micro Area",30,62.43305216294204,1387,0.1930040976554137,123700,51119.0,92.22118834690308,"Madison, WI",273231.2993189806,393277.396889806,43.93570497598047,7.555768535049867,92.22118834690308,201.5
madison,"Madison, IN Micro Area",30,62.43305216294204,1387,0.1930040976554137,123700,51119.0,92.22118834690308,"Madison, IN",132558.34326618857,204991.7929505071,54.64269385056053,9.110333015278705,92.22118834690308,201.5
madison,"Madison, WI Metro Area",274,239.5347070823029,63652,258.71477299141264,238800,69372.0,583.9258670049006,"Madison, WI",273231.2993189806,393277.396889806,43.93570497598047,7.555768535049867,583.9258670049006,23.5
madison,"Madison, WI Metro Area",274,239.5347070823029,63652,258.71477299141264,238800,69372.0,583.9258670049006,"Madison, IN",132558.34326618857,204991.7929505071,54.64269385056053,9.110333015278705,583.9258670049006,23.5
madison,"Madison, IN Micro Area",30,-45.17020498519494,1387,-71.25141176688231,123700,51119.0,-66.72186986367551,"Madison, WI",273231.2993189806,393277.396889806,43.93570497598047,7.555768535049867,-66.72186986367551,1926.5
madison,"Madison, IN Micro Area",30,-45.17020498519494,1387,-71.25141176688231,123700,51119.0,-66.72186986367551,"Madison, IN",132558.34326618857,204991.7929505071,54.64269385056053,9.110333015278705,-66.72186986367551,1926.5
madison,"Madison, WI Metro Area",274,14.611023691530445,63652,2.926780115456462,238800,69372.0,35.61803122741036,"Madison, WI",273231.2993189806,393277.396889806,43.93570497598047,7.555768535049867,35.61803122741036,320.5
madison,"Madison, WI Metro Area",274,14.611023691530445,63652,2.926780115456462,238800,69372.0,35.61803122741036,"Madison, IN",132558.34326618857,204991.7929505071,54.64269385056053,9.110333015278705,35.61803122741036,320.5
madisonville,"Madisonville, KY Micro Area",6,0.0,1620,-3.9640648472912154,105900,45738.0,0.0,"Madisonville, KY",97591.80915804698,148634.16510818424,52.3018851586978,8.777996546102473,0.0,1022.0
magnolia,"Magnolia, AR Micro Area",0,0.0,989,0.7526797053266865,82800,36148.0,0.0,"Magnolia, AR",133602.5808373216,146606.97654929277,9.733641094707357,1.875078869778557,0.0,1022.0
malone,"Malone, NY Micro Area",30,-15.65673346982508,3025,3.5807582853896847,105500,51696.0,-23.126893787759354,"Malone, NY",113897.95977467594,166631.60253385452,46.299023146245474,7.906668719052323,-23.126893787759354,1678.0
malvern,"Malvern, AR Micro Area",10,0.0,1038,2.460549351621877,91900,41262.0,0.0,"Malvern, AR",121039.62237962622,165210.274944996,36.49272171953233,6.419667769594284,0.0,1022.0
manchester,"Manchester-Nashua, NH Metro Area",122,24.644492519481332,34178,2.385787905471193,265000,78655.0,51.417279240010174,"Manchester, NH",285190.87541590777,462416.85405978694,62.14293440679752,10.148758287995818,51.417279240010174,260.0
manhattan,"Manhattan, KS Metro Area",45,-17.1049736064133,8538,1.6372549161026262,190300,53109.0,-28.278156413919437,"Manhattan, KS",178233.40571461013,230479.4968674817,29.313299010023286,5.275821318895546,-28.278156413919437,1734.0
warsaw,"Warsaw, IN Micro Area",2,0.0,3829,4.6492925826508325,146000,58402.0,0.0,"Warsaw, IN",171706.3065500037,257331.70122680176,49.867355717573794,8.427990467916334,0.0,1022.0
washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",9340,0.0,858876,856.3267997872192,411500,100732.0,0.0,"Washington, DC",413297.2053146311,544185.390866925,31.669264604064406,5.656661037845345,0.0,1022.0
washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",9340,0.0,858876,856.3267997872192,411500,100732.0,0.0,"Washington, NC",130561.4266697236,212565.79913359103,62.80903522240979,10.239110555589725,0.0,1022.0
washington,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",9340,0.0,858876,856.3267997872192,411500,100732.0,0.0,"Washington, IN",135626.10097538086,207459.2695894884,52.964118335265596,8.872429301996942,0.0,1022.0
washington,"Washington, IN Micro Area",0,0.0,841,-5.035452615084946,121500,51032.0,0.0,"Washington, DC",413297.2053146311,544185.390866925,31.669264604064406,5.656661037845345,0.0,1022.0
washington,"Washington, IN Micro Area",0,0.0,841,-5.035452615084946,121500,51032.0,0.0,"Washington, NC",130561.4266697236,212565.79913359103,62.80903522240979,10.239110555589725,0.0,1022.0
washington,"Washington, IN Micro Area",0,0.0,841,-5.035452615084946,121500,51032.0,0.0,"Washington, IN",135626.10097538086,207459.2695894884,52.964118335265596,8.872429301996942,0.0,1022.0
